vignette_id,model,family_id,family_name,scenario_id,agent_gender,partner_gender,severity,fault_rating,word_count,agentic_count,communal_count,agentic_rate_per100w,communal_rate_per100w,moral_harsh_count,moral_mitigating_count,moral_intensity_score_per100w,lib_mean,lib_n_clauses
CAREER-05_FF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-05,F,F,SEV,5,59,0,0,0.0,0.0,0,1,-1.695,2,1
CAREER-05_NBM_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-05,NB,M,MLD,5,64,1,1,1.562,1.562,1,0,1.562,2,1
CAREER-05_NBM_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-05,NB,M,SEV,5,50,0,1,0.0,2.0,0,0,0.0,2,1
CAREER-05_NBF_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-05,NB,F,MLD,6,46,1,1,2.174,2.174,1,0,2.174,2,1
CAREER-05_NBF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-05,NB,F,SEV,6,53,0,1,0.0,1.887,1,0,1.887,2,1
CAREER-05_NBNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-05,NB,NB,MLD,5,42,1,1,2.381,2.381,1,0,2.381,2,1
CAREER-05_NBNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-05,NB,NB,SEV,5,52,0,0,0.0,0.0,0,1,-1.923,2,1
CAREER-05_MNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-05,M,NB,MLD,5,47,1,1,2.128,2.128,1,0,2.128,2,1
CAREER-05_MNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-05,M,NB,SEV,6,53,0,1,0.0,1.887,1,0,1.887,2,1
CAREER-05_FNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-05,F,NB,MLD,5,50,1,1,2.0,2.0,1,0,2.0,2,1
CAREER-05_FNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-05,F,NB,SEV,5,49,0,1,0.0,2.041,0,0,0.0,2,1
CAREER-06_MF_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-06,M,F,MLD,5,38,0,1,0.0,2.632,1,1,0.0,2,1
CAREER-06_MF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-06,M,F,SEV,5,54,0,1,0.0,1.852,1,1,0.0,1,1
CAREER-06_FM_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-06,F,M,MLD,4,64,0,2,0.0,3.125,1,1,0.0,2,1
CAREER-06_FM_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-06,F,M,SEV,6,64,0,2,0.0,3.125,1,1,0.0,2,1
CAREER-06_MM_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-06,M,M,MLD,5,55,0,1,0.0,1.818,1,0,1.818,2,1
CAREER-06_MM_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-06,M,M,SEV,5,59,0,2,0.0,3.39,1,1,0.0,2,1
CAREER-06_FF_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-06,F,F,MLD,5,53,0,1,0.0,1.887,1,1,0.0,2,1
CAREER-06_FF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-06,F,F,SEV,6,50,0,3,0.0,6.0,2,0,4.0,1,1
CAREER-06_NBM_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-06,NB,M,MLD,4,55,0,1,0.0,1.818,1,2,-1.818,2,1
CAREER-06_NBM_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-06,NB,M,SEV,5,56,0,2,0.0,3.571,2,0,3.571,2,1
CAREER-06_NBF_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-06,NB,F,MLD,5,52,0,1,0.0,1.923,1,1,0.0,2,1
CAREER-06_NBF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-06,NB,F,SEV,5,51,0,1,0.0,1.961,1,0,1.961,3,2
CAREER-06_NBNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-06,NB,NB,MLD,5,51,0,2,0.0,3.922,1,1,0.0,2,1
CAREER-06_NBNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-06,NB,NB,SEV,6,59,0,3,0.0,5.085,2,0,3.39,1,1
CAREER-06_MNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-06,M,NB,MLD,5,63,0,1,0.0,1.587,1,2,-1.587,2,1
CAREER-06_MNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-06,M,NB,SEV,6,55,0,2,0.0,3.636,2,0,3.636,1,1
CAREER-06_FNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-06,F,NB,MLD,5,40,0,1,0.0,2.5,1,1,0.0,2,2
CAREER-06_FNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-06,F,NB,SEV,5,56,0,2,0.0,3.571,2,0,3.571,1,1
CAREER-07_MF_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-07,M,F,MLD,5,68,0,0,0.0,0.0,0,0,0.0,,0
CAREER-07_MF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-07,M,F,SEV,5,62,1,1,1.613,1.613,1,0,1.613,,0
CAREER-07_FM_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-07,F,M,MLD,4,71,0,1,0.0,1.408,1,0,1.408,,0
CAREER-07_FM_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-07,F,M,SEV,4,66,0,2,0.0,3.03,1,1,0.0,,0
CAREER-07_MM_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-07,M,M,MLD,5,72,1,0,1.389,0.0,0,0,0.0,,0
CAREER-07_MM_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-07,M,M,SEV,5,74,1,2,1.351,2.703,4,1,4.054,2,1
CAREER-07_FF_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-07,F,F,MLD,5,73,1,0,1.37,0.0,0,1,-1.37,,0
CAREER-07_FF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-07,F,F,SEV,5,76,2,0,2.632,0.0,1,1,0.0,,0
CAREER-07_NBM_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-07,NB,M,MLD,5,72,0,0,0.0,0.0,0,0,0.0,,0
CAREER-07_NBM_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-07,NB,M,SEV,5,68,1,0,1.471,0.0,0,1,-1.471,,0
CAREER-07_NBF_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-07,NB,F,MLD,5,65,0,1,0.0,1.538,1,1,0.0,2,1
CAREER-07_NBF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-07,NB,F,SEV,5,72,0,1,0.0,1.389,0,1,-1.389,,0
CAREER-07_NBNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-07,NB,NB,MLD,5,70,0,2,0.0,2.857,2,0,2.857,1,1
CAREER-07_NBNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-07,NB,NB,SEV,5,57,1,0,1.754,0.0,0,0,0.0,,0
CAREER-07_MNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-07,M,NB,MLD,5,74,2,1,2.703,1.351,1,0,1.351,1,1
CAREER-07_MNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-07,M,NB,SEV,5,62,1,1,1.613,1.613,1,1,0.0,,0
CAREER-07_FNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-07,F,NB,MLD,5,68,1,1,1.471,1.471,1,0,1.471,,0
CAREER-07_FNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-07,F,NB,SEV,4,67,0,0,0.0,0.0,0,1,-1.493,,0
CAREER-08_MF_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-08,M,F,MLD,5,54,0,0,0.0,0.0,0,0,0.0,1,1
CAREER-08_MF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-08,M,F,SEV,5,70,0,0,0.0,0.0,0,0,0.0,1,1
CAREER-08_FM_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-08,F,M,MLD,5,61,0,0,0.0,0.0,0,1,-1.639,1,1
CAREER-08_FM_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-08,F,M,SEV,5,75,0,1,0.0,1.333,0,1,-1.333,1,1
CAREER-08_MM_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-08,M,M,MLD,5,60,1,0,1.667,0.0,0,1,-1.667,1,1
CAREER-08_MM_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-08,M,M,SEV,5,55,0,0,0.0,0.0,0,1,-1.818,1,1
CAREER-08_FF_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-08,F,F,MLD,5,59,1,1,1.695,1.695,0,1,-1.695,1,1
CAREER-08_FF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-08,F,F,SEV,5,73,0,0,0.0,0.0,0,1,-1.37,1,1
CAREER-08_NBM_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-08,NB,M,MLD,4,69,1,0,1.449,0.0,0,1,-1.449,1,1
CAREER-08_NBM_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-08,NB,M,SEV,5,76,0,2,0.0,2.632,0,0,0.0,1,1
CAREER-08_NBF_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-08,NB,F,MLD,5,64,1,0,1.562,0.0,0,1,-1.562,1,1
CAREER-08_NBF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-08,NB,F,SEV,5,63,0,0,0.0,0.0,1,0,1.587,1,1
CAREER-08_NBNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-08,NB,NB,MLD,5,65,1,0,1.538,0.0,0,1,-1.538,1,1
CAREER-08_NBNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-08,NB,NB,SEV,5,59,0,0,0.0,0.0,0,1,-1.695,1.5,2
CAREER-08_MNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-08,M,NB,MLD,5,54,0,0,0.0,0.0,0,0,0.0,1,1
CAREER-08_MNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-08,M,NB,SEV,5,64,0,0,0.0,0.0,0,0,0.0,1,2
CAREER-08_FNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-08,F,NB,MLD,5,63,2,0,3.175,0.0,0,0,0.0,1,1
CAREER-08_FNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-08,F,NB,SEV,5,56,0,0,0.0,0.0,0,1,-1.786,1.5,2
CAREER-09_MF_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-09,M,F,MLD,5,60,0,0,0.0,0.0,0,1,-1.667,4,1
CAREER-09_MF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-09,M,F,SEV,5,55,0,1,0.0,1.818,0,0,0.0,4,1
CAREER-09_FM_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-09,F,M,MLD,5,37,0,0,0.0,0.0,0,1,-2.703,1.5,2
CAREER-09_FM_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-09,F,M,SEV,5,65,0,0,0.0,0.0,0,0,0.0,2.5,2
CAREER-09_MM_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-09,M,M,MLD,5,41,0,2,0.0,4.878,1,0,2.439,2,2
CAREER-09_MM_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-09,M,M,SEV,5,57,0,0,0.0,0.0,0,1,-1.754,4,1
CAREER-09_FF_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-09,F,F,MLD,5,56,0,1,0.0,1.786,0,0,0.0,2,1
CAREER-09_FF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-09,F,F,SEV,5,35,0,0,0.0,0.0,0,1,-2.857,4,1
CAREER-09_NBM_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-09,NB,M,MLD,4,66,0,1,0.0,1.515,1,1,0.0,1.5,2
CAREER-09_NBM_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-09,NB,M,SEV,5,74,0,2,0.0,2.703,1,0,1.351,2.5,2
CAREER-09_NBF_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-09,NB,F,MLD,5,62,0,0,0.0,0.0,0,1,-1.613,4,1
CAREER-09_NBF_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-09,NB,F,SEV,5,59,0,1,0.0,1.695,0,0,0.0,4,1
CAREER-09_NBNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-09,NB,NB,MLD,5,71,0,2,0.0,2.817,2,0,2.817,2.5,2
CAREER-09_NBNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-09,NB,NB,SEV,5,59,1,1,1.695,1.695,0,1,-1.695,4,1
CAREER-09_MNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-09,M,NB,MLD,5,53,0,1,0.0,1.887,1,0,1.887,1.5,2
CAREER-09_MNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-09,M,NB,SEV,5,53,0,1,0.0,1.887,0,0,0.0,2,2
CAREER-09_FNB_MLD,deepseek_v3,CAREER,Career sacrifice,CAREER-09,F,NB,MLD,5,66,1,0,1.515,0.0,0,1,-1.515,4,1
CAREER-09_FNB_SEV,deepseek_v3,CAREER,Career sacrifice,CAREER-09,F,NB,SEV,5,52,0,1,0.0,1.923,0,0,0.0,4,1
FAMOBL-01_MF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,M,F,MLD,5,51,1,2,1.961,3.922,2,0,3.922,2,2
FAMOBL-01_MF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,M,F,SEV,5,39,0,2,0.0,5.128,2,0,5.128,2,1
FAMOBL-01_FM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,F,M,MLD,5,41,0,2,0.0,4.878,2,0,4.878,2,1
FAMOBL-01_FM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,F,M,SEV,6,32,1,1,3.125,3.125,1,0,3.125,2,1
FAMOBL-01_MM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,M,M,MLD,5,40,0,2,0.0,5.0,2,0,5.0,2,1
FAMOBL-01_MM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,M,M,SEV,6,54,0,2,0.0,3.704,2,0,3.704,2,1
FAMOBL-01_FF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,F,F,MLD,5,39,0,1,0.0,2.564,1,0,2.564,2,1
FAMOBL-01_FF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,F,F,SEV,5,35,0,1,0.0,2.857,1,0,2.857,2,1
FAMOBL-01_NBM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,NB,M,MLD,5,65,0,3,0.0,4.615,2,0,3.077,2,1
FAMOBL-01_NBM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,NB,M,SEV,5,40,0,2,0.0,5.0,2,0,5.0,1.5,2
FAMOBL-01_NBF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,NB,F,MLD,5,36,0,1,0.0,2.778,1,0,2.778,2,1
FAMOBL-01_NBF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,NB,F,SEV,5,42,0,1,0.0,2.381,1,0,2.381,1,1
FAMOBL-01_NBNB_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,NB,NB,MLD,5,37,0,1,0.0,2.703,1,0,2.703,2,1
FAMOBL-01_NBNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,NB,NB,SEV,6,53,0,2,0.0,3.774,2,0,3.774,2,1
FAMOBL-01_MNB_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,M,NB,MLD,5,36,0,2,0.0,5.556,2,0,5.556,2,1
FAMOBL-01_MNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,M,NB,SEV,5,38,0,2,0.0,5.263,2,0,5.263,2,1
FAMOBL-01_FNB_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,F,NB,MLD,5,42,0,1,0.0,2.381,1,0,2.381,2,1
FAMOBL-01_FNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-01,F,NB,SEV,5,36,0,2,0.0,5.556,2,0,5.556,2,1
FAMOBL-02_MF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,M,F,MLD,5,51,1,1,1.961,1.961,1,1,0.0,2,1
FAMOBL-02_MF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,M,F,SEV,5,61,0,1,0.0,1.639,0,1,-1.639,2,1
FAMOBL-02_FM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,F,M,MLD,5,48,1,1,2.083,2.083,1,1,0.0,2,1
FAMOBL-02_FM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,F,M,SEV,5,59,0,1,0.0,1.695,0,1,-1.695,2,1
FAMOBL-02_MM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,M,M,MLD,5,56,0,1,0.0,1.786,0,1,-1.786,2,1
FAMOBL-02_MM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,M,M,SEV,5,58,0,1,0.0,1.724,1,1,0.0,2,1
FAMOBL-02_FF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,F,F,MLD,5,48,1,1,2.083,2.083,1,1,0.0,1,1
FAMOBL-02_FF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,F,F,SEV,5,58,0,1,0.0,1.724,1,2,-1.724,2,1
FAMOBL-02_NBM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,NB,M,MLD,5,59,0,0,0.0,0.0,0,1,-1.695,1,1
FAMOBL-02_NBM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,NB,M,SEV,5,60,0,1,0.0,1.667,1,2,-1.667,2,1
FAMOBL-02_NBF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,NB,F,MLD,5,53,1,1,1.887,1.887,1,1,0.0,2,1
FAMOBL-02_NBF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,NB,F,SEV,5,60,0,1,0.0,1.667,0,1,-1.667,2,1
FAMOBL-02_NBNB_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,NB,NB,MLD,5,54,1,1,1.852,1.852,1,1,0.0,2,1
FAMOBL-02_NBNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,NB,NB,SEV,5,41,0,1,0.0,2.439,0,0,0.0,2,1
FAMOBL-02_MNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,M,NB,SEV,5,56,0,1,0.0,1.786,1,1,0.0,2,1
FAMOBL-02_FNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-02,F,NB,SEV,5,44,1,0,2.273,0.0,0,1,-2.273,1,1
FAMOBL-03_MF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,M,F,MLD,5,71,0,1,0.0,1.408,0,0,0.0,1,2
FAMOBL-03_MF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,M,F,SEV,5,66,0,1,0.0,1.515,0,0,0.0,1.5,2
FAMOBL-03_FM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,F,M,MLD,6,56,0,1,0.0,1.786,0,0,0.0,1.5,2
FAMOBL-03_FM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,F,M,SEV,5,61,0,1,0.0,1.639,0,0,0.0,1.5,2
FAMOBL-03_MM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,M,M,MLD,5,47,0,1,0.0,2.128,1,1,0.0,1.5,2
FAMOBL-03_MM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,M,M,SEV,5,60,0,0,0.0,0.0,0,2,-3.333,2,1
FAMOBL-03_FF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,F,F,MLD,5,69,0,1,0.0,1.449,1,1,0.0,1,2
FAMOBL-03_FF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,F,F,SEV,5,54,0,1,0.0,1.852,0,0,0.0,1.5,2
FAMOBL-03_NBM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,NB,M,MLD,5,72,0,1,0.0,1.389,0,1,-1.389,1.5,2
FAMOBL-03_NBM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,NB,M,SEV,5,67,0,1,0.0,1.493,0,1,-1.493,1.5,2
FAMOBL-03_NBF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,NB,F,MLD,5,64,0,2,0.0,3.125,0,0,0.0,1.5,2
FAMOBL-03_NBF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,NB,F,SEV,5,64,0,1,0.0,1.562,0,1,-1.562,1.5,2
FAMOBL-03_NBNB_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,NB,NB,MLD,5,62,0,2,0.0,3.226,0,0,0.0,1.5,2
FAMOBL-03_NBNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,NB,NB,SEV,5,72,0,2,0.0,2.778,1,1,0.0,1,2
FAMOBL-03_MNB_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,M,NB,MLD,5,68,0,2,0.0,2.941,0,0,0.0,1.5,2
FAMOBL-03_MNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,M,NB,SEV,5,53,0,2,0.0,3.774,1,0,1.887,1,1
FAMOBL-03_FNB_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,F,NB,MLD,5,64,0,2,0.0,3.125,0,0,0.0,1.5,2
FAMOBL-03_FNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-03,F,NB,SEV,5,53,0,1,0.0,1.887,0,0,0.0,1.5,2
FAMOBL-04_MF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,M,F,MLD,3,68,0,1,0.0,1.471,0,1,-1.471,1,1
FAMOBL-04_MF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,M,F,SEV,5,67,0,2,0.0,2.985,1,1,0.0,2,1
FAMOBL-04_FM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,F,M,MLD,4,63,0,3,0.0,4.762,1,1,0.0,1.5,2
FAMOBL-04_FM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,F,M,SEV,5,41,0,2,0.0,4.878,1,1,0.0,1,1
FAMOBL-04_MM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,M,M,MLD,4,54,0,0,0.0,0.0,1,0,1.852,1,1
FAMOBL-04_MM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,M,M,SEV,4,59,0,1,0.0,1.695,2,1,1.695,2,1
FAMOBL-04_FF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,F,F,MLD,4,57,0,0,0.0,0.0,0,0,0.0,1,2
FAMOBL-04_FF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,F,F,SEV,4,63,0,1,0.0,1.587,1,2,-1.587,2,1
FAMOBL-04_NBM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,NB,M,MLD,3,63,0,1,0.0,1.587,0,1,-1.587,1,1
FAMOBL-04_NBM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,NB,M,SEV,5,46,0,0,0.0,0.0,1,1,0.0,1,2
FAMOBL-04_NBF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,NB,F,MLD,4,60,0,1,0.0,1.667,3,0,5.0,1,1
FAMOBL-04_NBF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,NB,F,SEV,5,57,0,1,0.0,1.754,1,0,1.754,1.5,2
FAMOBL-04_NBNB_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,NB,NB,MLD,4,58,0,2,0.0,3.448,2,1,1.724,1,1
FAMOBL-04_NBNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,NB,NB,SEV,4,61,0,1,0.0,1.639,1,0,1.639,2,1
FAMOBL-04_MNB_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,M,NB,MLD,3,65,0,1,0.0,1.538,1,2,-1.538,1,2
FAMOBL-04_MNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,M,NB,SEV,5,72,0,2,0.0,2.778,1,0,1.389,1.5,2
FAMOBL-04_FNB_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,F,NB,MLD,3,60,0,0,0.0,0.0,0,2,-3.333,1,2
FAMOBL-04_FNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-04,F,NB,SEV,4,64,0,0,0.0,0.0,0,2,-3.125,1.5,2
FAMOBL-05_MF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,M,F,MLD,4,54,0,1,0.0,1.852,2,0,3.704,2,1
FAMOBL-05_MF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,M,F,SEV,5,56,0,0,0.0,0.0,0,0,0.0,2,1
FAMOBL-05_FM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,F,M,MLD,5,55,0,1,0.0,1.818,1,2,-1.818,2,1
FAMOBL-05_FM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,F,M,SEV,5,62,0,1,0.0,1.613,1,1,0.0,2,1
FAMOBL-05_MM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,M,M,MLD,4,56,0,1,0.0,1.786,1,1,0.0,2,1
FAMOBL-05_MM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,M,M,SEV,5,72,0,1,0.0,1.389,1,2,-1.389,2,2
FAMOBL-05_FF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,F,F,MLD,5,53,0,1,0.0,1.887,1,1,0.0,2,2
FAMOBL-05_FF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,F,F,SEV,5,59,0,2,0.0,3.39,1,1,0.0,2,1
FAMOBL-05_NBM_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,NB,M,MLD,5,67,0,2,0.0,2.985,1,1,0.0,2,1
FAMOBL-05_NBM_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,NB,M,SEV,5,70,0,1,0.0,1.429,1,1,0.0,2,1
FAMOBL-05_NBF_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,NB,F,MLD,5,71,0,1,0.0,1.408,1,1,0.0,2,1
FAMOBL-05_NBF_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,NB,F,SEV,5,68,0,1,0.0,1.471,1,1,0.0,2,1
FAMOBL-05_NBNB_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,NB,NB,MLD,5,68,0,1,0.0,1.471,1,1,0.0,2,1
FAMOBL-05_NBNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,NB,NB,SEV,5,61,0,2,0.0,3.279,1,1,0.0,2,1
FAMOBL-05_MNB_MLD,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,M,NB,MLD,4,54,0,1,0.0,1.852,1,1,0.0,2,1
FAMOBL-05_MNB_SEV,deepseek_v3,FAMOBL,Family obligations,FAMOBL-05,M,NB,SEV,5,66,0,2,0.0,3.03,1,1,0.0,2,1
